tile,idx,ra,dec,fwhm,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r50,r80,gini,m20,gini_m20_bulge,gini_m20_merger,sn_per_pixel,concentration,asymmetry,smoothness,substructure,multimode,intensity,deviation,rms_asymmetry2,outer_asymmetry,shape_asymmetry,aiso_22.0,aiso_22.5,aiso_23.0,aiso_23.5,aiso_24.0,aiso_24.5,aiso_25.0,aiso_25.5,aiso_26.0,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sersic_chi2_dof,sersic_aic,sersic_bic,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,flag,flag_sersic
000.242,10,0.0807886,30.7674095,0.76,78.72933516285323,79.04976042607181,0.5096792577327534,2.03948133088556,-1.0476502872161606,78.49949527337914,79.50228826510678,0.5100637098019432,2.041081707982378,-1.0477614252140757,60382.65171181855,60183.4988582169,24.427168479522674,27.902057237496255,45.719642940834134,53.788241784128516,10.071935367559353,13.177959392694301,3.8827908601386967,9.874244121984146,18.953009302496714,0.5254504884662424,-2.080401352166938,0.08269805495958771,-0.09597980436962439,232.64207,3.442670885583295,0.021528580140039364,0.6885296400679327,0.15611785782257123,0.0017211703958691911,0.0,0.03861297668703298,0.009621110831932206,-0.02950815336361153,0.144468229386838,0.15384615384615385,0.09049773755656108,0.05177993527508091,0.06674907292954264,0.07329842931937172,0.1008827238335435,0.0970873786407767,0.0731437015145918,0.08823529411764706,25.303700604869793,20.813897529472975,2.975258331544242,77.99261192429368,79.00380195885984,0.6715637629142721,2.1409652598513054,403.53383866657214,151117.55560734033,151174.49335639886,-0.1742059,-0.15540509,2.6216326,0,0,159,159,160,160,0,0
000.229,37,0.0448655,24.2523361,0.54,19.084286970311084,18.67600592767917,0.15544098426415154,1.1840498785377582,-0.3263639347542202,19.49971984660412,18.498661726469543,0.16052250680966496,1.1912171655723824,-0.32952769716582314,3358.9958179862115,3411.9990458224893,9.432698416830178,10.13413157847507,19.557989228765127,20.188024429189632,3.6776010298422857,4.061806346915917,1.646983501018719,3.6239499247779934,7.1445520727172145,0.5614637335093063,-1.8404249854563968,0.09465999579234907,-0.026969976804225915,203.64026,3.186428786758533,-0.17806158720604223,0.6173300155635747,0.0,0.18421052631578946,0.14859350812395683,0.1295916525659967,-0.005294156099475025,-0.38078528445733784,0.47478819356234747,nan,nan,nan,nan,0.4927536231884058,0.3050847457627119,0.1875,0.3281733746130031,0.6374745417515275,7.746246116651525,6.040169638083793,2.7137352871099534,19.005528702249894,17.999404756713055,0.374226628883657,0.040744452510752635,3916.686854798295,11655.368492056536,11692.117970813562,-0.9303502,-1.3789663,4.0980287,0,0,39,39,40,40,0,0
000.229,50,0.0423876,24.2542724,0.54,34.352465050335084,33.48142856384074,0.35304063297054267,1.5456921268356378,-0.15872367028196363,33.83489717474914,33.80770816626611,0.35450596560438663,1.5492009944542964,-0.16451419889556534,8306.08519100938,8312.75235692766,15.309352659918373,17.23922686115166,17.853177580356046,18.72710574763559,5.267431212237072,6.559257121262285,2.5207027590179236,5.308235893629645,10.221179370519394,0.5735361079135076,-1.8687975051924623,0.1740804052702396,-0.018962106387379773,260.66693,3.039896865038742,0.16615121200063399,1.139444188913058,0.0,0.15891472868217055,0.10425897966437553,0.05404414191604778,0.08531247608655776,0.24513073417592293,0.3726447815118117,nan,nan,0.28169014084507044,0.4585987261146497,0.4773662551440329,0.4797979797979798,0.3516949152542373,0.25239005736137665,0.474964234620887,16.624670090675362,7.405678352190728,2.4799396434321,33.56878444285317,33.70477159203301,0.387536565935149,0.22888617699057787,3730.0079091820585,30732.476239092462,30776.056634687902,-0.3636965,-0.3274026,3.853764,0,0,69,69,70,70,0,0
000.228,8,0.2068694,23.7502963,0.54,37.539679981586445,39.06316001856803,0.4617613609629202,1.857911951079954,0.8642723089879674,38.75000194283377,39.24999994974483,0.4492182213523861,1.8156010942398888,0.8226318188806314,1567.605543703559,1280.9881828100956,18.91225234981586,23.607786717979028,3.553166409507896,4.378470867174323,2.3607513600421814,3.046045597460195,5.292373700537424,10.678139903045077,16.395426229261393,0.5379473803796817,-0.6698394216634295,-0.8329617479078189,0.11246022696466823,25.730404,2.455361044047933,0.015590568607249286,-99.0,0.0,1.0,0.867855855578841,2.2918311076933704,1.4180298032648784,-0.01975884377622914,1.7878961885442404,nan,nan,nan,nan,nan,nan,nan,1.8164794007490637,1.481081081081081,2.412239304751678,36.196822199284355,0.1,-5.168729464169541,49.42887345429256,0.48620919451069206,3.060240249387218,569.0760152820158,16793.251820566697,16834.41745097942,0.48079073,0.5645957,2.7263856,9,18,64,73,56,56,2,1
000.242,14,0.0234785,30.7535426,0.74,26.62513067409081,26.943739445733314,0.1417851214054734,1.165209349012535,-0.1642198969965168,26.859315290413072,26.75000000000323,0.1422163537053749,1.1657951329798697,-0.16827242314515176,9707.426613000227,9714.604157963066,12.431565795999921,13.486464099625044,20.819579818142202,20.888808326473765,5.055829550862228,5.395810900618505,2.2818981229364987,4.925487747191772,9.999556938366618,0.5657715005905157,-1.8885113187162423,0.14930727179340852,-0.029389287716947154,73.503784,3.2084225327064897,0.034445738128737094,-12.264297811950795,5.716761006062892e-05,0.010810810810810811,0.0,0.010349273724439535,0.007156933014168262,0.05115619610709751,0.21653099864304046,nan,nan,0.15625,0.10084033613445378,0.05687203791469194,0.1130952380952381,0.11650485436893204,0.11079545454545454,0.08904109589041095,14.32114585689187,6.2917839385135625,3.525993107037236,27.04290768319714,26.94607546330089,0.15961993035543043,0.13453936583245762,74.96547356595359,12595.444226844706,12637.290003496606,0.0080464035,0.108965576,1.8255897,0,0,55,55,56,56,0,0
000.229,64,0.0796574,24.2524708,0.54,32.507829054508605,32.435103108700346,0.5144334200080457,2.059449808132532,0.4390596835080073,32.749999164623205,32.249999621546806,0.5105799050344826,2.043234452950805,0.43631357157319495,1791.6957841149026,1955.3038375203569,9.000996426506815,12.433067235428595,14.887075810105085,17.708412637856956,3.996952021908673,5.479362281920503,1.8877221527234396,4.010401136209926,7.199551341719467,0.5210424673832158,-1.7281948054750658,-0.18320078625886094,-0.051387035251650504,134.84251,2.9068368037319345,0.3088287700255582,2.6313664324741985,0.010870855282723234,0.19444444444444445,0.0336283412472394,0.09584089900008522,0.2659170316410349,0.4201821851959357,0.5659083417546544,nan,nan,nan,nan,nan,0.24,0.4126984126984127,0.5436893203883495,0.6571428571428571,11.173693553878577,6.237898675438151,2.6986072263692775,32.10430373243052,31.815482173675615,0.7255482925504627,0.4308049097771667,2517.8839928592915,20415.030396840793,20456.08939914459,-0.13289376,-0.10607788,2.503291,7,7,58,58,52,52,0,0
000.228,12,0.0023725,23.750759,0.54,29.870977980689627,30.05040059539201,0.40139013195021467,1.6705371116882954,-0.1986553094032675,30.968747104734454,29.407982857414893,0.4254220334388248,1.740407844012811,-0.2531395991242548,726.6842385486186,746.6650986887744,8.861809282170755,12.216869324577605,9.66131522005715,11.575077357640547,4.4476524830267055,5.771266215854489,2.5612387735799094,4.530218377647419,6.967103858306148,0.4068915773520111,-0.9186938134088453,-1.309231879415215,-0.051875778485338475,83.79093,2.1730110838856804,-0.06818476981733662,-0.8897114412190655,0.0,0.3157894736842105,0.29796951988127834,0.027585198152776793,-0.08638600295193088,0.06622756083463237,0.6879361314448039,nan,nan,nan,nan,nan,nan,0.46511627906976744,0.4657534246575342,0.48205128205128206,6.594040017681862,5.240348634661424,0.3932829133504341,29.300250496594018,29.456047972260134,0.392973438364812,3.0661141952105684,3464.9367569006267,18785.62536017566,18825.822174328372,0.45996404,0.52504766,3.5748267,6,7,53,54,48,48,1,0
000.242,15,0.0151952,30.7508103,0.74,18.92765201671135,18.932972009878185,0.09848490855016001,1.1092437713846521,1.3668645647033453,18.762523226772654,18.75000001854032,0.09962612313141195,1.1106497263979958,1.353680971089293,1664.9174163243142,1662.503072914721,7.972454852313433,8.308129227724411,8.674337278242897,9.179195894324142,3.5335665053201657,3.715647539115128,1.9680088981656423,3.752813593034449,6.358201548922284,0.4834926736461056,-1.6367647058358894,-0.4324333243075058,-0.07585254720154416,33.09729,2.5465361639827693,0.05206666352922771,1.1927107310359144e-16,0.016150826561292596,0.02727272727272727,0.07052402511236491,0.013013055101255706,-0.025508504165217247,-0.010141039890773416,0.18137526689602707,nan,nan,nan,nan,nan,0.03333333333333333,0.0625,0.039473684210526314,0.15584415584415584,22.86165418507486,2.7890891362206713,1.2423700124777861,18.95114030637921,18.728694426053586,0.29750574142711667,1.0715338375519785,60.880183449325756,6581.237005639765,6618.88131799736,-0.111014016,0.082749516,2.0558436,0,0,39,39,40,40,0,0
000.242,16,0.241396,30.7518233,0.78,27.697523894545625,27.90118581661135,0.24886787639128582,1.3313237026738163,0.8566672494148013,27.539670162648193,27.814849709269165,0.24917622152749486,1.3318704450655854,0.8557408331010602,5861.494414734747,5879.091019239262,11.460485985115307,12.968805249387609,16.241183422907277,18.873810144485574,5.512167116274089,6.309355673900578,3.0190061129789587,5.5326977350715625,8.856465456125148,0.45252823339883835,-1.5848082883148846,-0.621713100873535,-0.09928540101091907,57.723278,2.3369822032226404,0.07563652048457956,-0.5111279557622269,0.004088613224705151,0.00819672131147541,0.0,0.06596223954722244,0.04804005940049213,0.08420794133890736,0.21661675445966383,nan,nan,0.11764705882352941,0.2564102564102564,0.1590909090909091,0.224,0.1440922190201729,0.13157894736842105,0.16042780748663102,29.16017482160765,5.561175408835709,0.6484737071994818,27.611136933279425,27.980574389494677,0.3523074668022835,0.7145777512488788,72.38391621796194,14411.587296746418,14454.433498894068,0.17407207,0.13929129,1.838864,0,0,57,57,58,58,0,0
000.228,19,0.043077,23.7537137,0.54,21.455957645354474,21.859134114479154,0.19823024172157244,1.2472408564613555,0.5169658384755187,21.999539960612864,22.012467452700406,0.20335516764804085,1.2552645286704103,0.5075152210999797,2605.5536120420657,2634.451618928387,9.445112153319474,10.774148405093348,12.071506587652296,15.135026278516081,4.719535412176551,5.257242019773472,2.7551531346740634,4.756941730455115,7.5786754716022315,0.46423002991823914,-1.2335314249703149,-0.8072240744002879,-0.03887313845181706,159.73454,2.1972378398440835,0.028853119789925274,3.709187468632798,0.0,0.5555555555555556,0.7384966326584606,0.12009778431897045,0.03600873241826873,0.03631035618477848,0.3291980583919165,nan,nan,nan,nan,0.2077922077922078,0.18840579710144928,0.33,0.42483660130718953,0.3811881188118812,18.06246699332563,4.86658128005579,0.4254172174874065,21.696084987646874,21.648952534782083,0.3119060366933443,0.34865458334441524,4337.796644639375,17720.371024125947,17759.96869476631,-0.08765052,-0.089663,3.6883247,0,0,45,45,46,46,1,0
000.242,19,0.1590206,30.7540877,0.76,29.67508605460213,30.356457180539973,0.25901182122203315,1.3495491947647449,0.6342982587539673,28.952983626840243,30.24999998523157,0.260835765298281,1.3528793102436,0.6228854848646548,14091.970027565794,14052.174016471912,13.471918051356488,16.947577990550258,21.492914313667328,23.115248104972785,5.6413287141643895,6.527395084076791,2.5680485528633907,5.617549728411352,10.750914889304468,0.5497254698959607,-1.9319735583175297,0.0999987518990535,-0.0513161094091355,108.16349,3.1092109663254637,0.04630200047560824,-2.260365995417012,1.0397116287328547e-05,0.0380952380952381,0.03548420038088567,0.049429784273268586,0.016071709436673593,0.031645475717407764,0.23193113552214284,nan,0.13559322033898305,0.17699115044247787,0.045871559633027525,0.21220159151193635,0.23121387283236994,0.22832369942196531,0.1733181299885975,0.14313725490196078,22.11699359857255,7.0507608501847985,4.715574318054557,28.729126793873284,29.535423349318666,0.327304365142976,0.6699373773938627,180.0688034344936,16267.336632323142,16309.680386372427,0.041063145,0.12568401,2.3316078,0,0,61,61,62,62,0,0
000.229,88,0.0640963,24.252359,0.54,44.27884430065738,44.191196326267885,0.6601109974748076,2.942136969924117,0.0926423984015599,45.25000000010159,43.879946152654,0.6566733735441144,2.912678257211988,0.07255001285974456,973.6176501508819,1015.8373485537666,8.811236388634198,11.796457456894874,10.28770164972008,20.146244817958102,4.60286461625914,6.2944902797085565,2.402952132339696,4.664553512183405,6.98222883878115,0.4630407667542278,-0.9822933332486732,-0.9872189246252421,-0.005128414234880141,108.4032,2.316244794444774,0.12092658650240765,4.755746945767196,0.0,1.0,0.11444504574416697,0.5416389065929271,0.39161274890193165,0.07008764521667737,0.5235973156273829,nan,nan,nan,nan,nan,nan,0.058823529411764705,0.2,0.3177570093457944,33.39051660871872,6.390400245889953,0.1,43.81907467206472,43.72126816351558,0.8922862066283141,0.07816785472401883,3161.6830771722016,18389.24840471289,18429.37498926888,-0.1512478,-0.24447441,3.292198,20,20,67,67,48,48,0,1
000.228,22,0.0478375,23.7511359,0.54,34.81613519016178,34.50940511495506,0.547409389921519,2.209502313418734,-0.5978894766047347,34.2500008389394,33.750000790802886,0.4369537332986919,1.7760529802615541,-0.5908621464527697,717.3986948234016,819.825985031035,9.338958688711006,12.975789715447268,6.973163395443448,11.136129874958286,4.2436938316185255,6.080225181826062,3.518888792586704,6.3070226897973765,10.628099914035543,0.49115958631417955,-1.0149221855660364,-0.8254189731475479,0.018173806657358627,63.76477,2.4002504324139853,-0.01423175880655955,2.626129888738526,0.0,0.8,0.2964801006906706,1.06601057942762,-0.16636853432877707,-0.1397926510937362,0.7847152432275706,nan,nan,nan,nan,nan,nan,nan,0.2222222222222222,0.4691358024691358,11.951119469904862,2.7087205123978673,6.0,33.69779501440759,32.229043250187146,0.37703359935655933,2.3614485145154824,3411.569331377035,18245.496905532273,18285.5027707577,-0.4517631,-0.292504,3.3730118,10,10,57,57,48,48,2,1
000.242,32,0.163779,30.7511547,0.74,33.44973325140623,32.654027383217496,0.48604788209525496,1.9457065457318306,0.9924927942553937,33.25000000001131,32.69726738589959,0.4832338676199368,1.9351113343947535,0.9909182068263567,841.2739828130345,858.0607306962811,10.2683455052926,13.708606584632596,12.033720339539336,13.372563230165326,4.254638643183894,5.84054264306501,2.4019600899815936,4.682188046080073,8.767677905955743,0.4437240476386057,-1.1136986479372009,-0.9917728011684215,-0.04251730490105132,30.40566,2.8115939995020263,0.26035243649122397,-6.371532679459574,0.0,1.0,0.32541252677116383,0.2598957037030606,0.3089410739168574,0.36418309703229657,0.6452872263379819,nan,nan,nan,nan,nan,nan,0.4,0.3793103448275862,0.5833333333333334,4.242431290203647,5.87735899636678,2.929441680515149,33.84942713237079,33.473023237446284,0.6657631979784547,1.0217116801178534,490.0249560932761,14272.822246461661,14313.016021760406,0.11454698,0.11261673,2.3765848,9,8,56,55,48,48,1,0
000.229,104,0.0785999,24.2527867,0.54,8.336312018674965,16.240520760682312,0.7400746892869932,3.847259034746858,0.31221403076290744,7.249999422475703,16.74999963180658,0.7246127017285013,3.6312495393818804,0.30166827239314126,2012.0064559608372,2172.6830903330897,10.22103499991097,22.504744377586167,10.612491974974594,21.165615393245456,5.40281783294709,9.823008450424314,3.432463260112832,5.951872216005203,9.239417564340828,0.531821601027531,-0.859480475598829,-0.7318631053237334,0.0800355989090184,111.061554,2.1501934878556495,0.13371798785838707,-1.4426327093049773,0.12153939490980702,0.1111111111111111,0.043815108663220095,0.36003565782598984,0.8814025163473465,0.2718559677514494,1.219678868813597,nan,nan,nan,nan,nan,1.574468085106383,1.0423728813559323,0.5669291338582677,0.5970873786407767,2.1997784633981423,23.382601239048412,6.0,1.2917686460818818,13.564660492520591,0.8410030012157628,0.3578960402360037,4449.577689790217,15909.255566323138,15948.076993381603,0.22180223,0.41397032,3.910683,0,0,43,43,44,44,1,1
