tile,idx,ra,dec,fwhm,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r50,r80,gini,m20,gini_m20_bulge,gini_m20_merger,sn_per_pixel,concentration,asymmetry,smoothness,substructure,multimode,intensity,deviation,rms_asymmetry2,outer_asymmetry,shape_asymmetry,aiso_22.0,aiso_22.5,aiso_23.0,aiso_23.5,aiso_24.0,aiso_24.5,aiso_25.0,aiso_25.5,aiso_26.0,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sersic_chi2_dof,sersic_aic,sersic_bic,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,flag,flag_sersic
000.227,53,0.0075977,23.2764785,0.54,28.67705785786969,29.87107168888307,0.04420296024039938,1.0462472244646386,1.220657581680387,29.2499999999978,29.110506973683016,0.04329884427426334,1.0452584843397807,-1.4822380458071798,1067.9198577776804,1083.6953162959255,8.568335433620193,8.744086897187046,8.463609389407349,8.81090118389417,3.9245944189463366,4.031559101409878,2.177937294588185,4.2712419224656255,7.280376656935301,0.439134918536962,-1.5267552417097636,-0.7282407707371723,-0.10447540924606474,111.92971,2.6205423838609203,-0.05808800646978382,1.8405861458124886,0.0,0.14814814814814814,0.16989572752009877,0.09626429591338327,-0.06188158130383639,0.026912419241362853,0.2047897292837783,nan,nan,nan,nan,nan,0.52,0.25263157894736843,0.18791946308724833,0.3490566037735849,12.756811716109633,5.036650045667802,0.7020257214077863,28.392223089103563,28.813436610679904,0.6736327920762087,3.0174292047484674,3873.3700441705478,20901.28536966405,20942.134424390737,-0.4661473,-0.49782717,3.6471996,2,9,55,59,54,51,1,0
000.227,69,0.0221107,23.2826705,0.54,35.90822545779118,44.51978276189228,0.7357340405094129,3.784066634717738,0.5447643612829592,29.74999887803915,39.74999940443861,0.7430058036814615,3.8911384549732113,0.552842283585026,68019.23899169524,70169.82804610036,49.74876065587986,68.5122922800352,61.401344901057506,113.8634230169051,30.182498110491068,35.74929237675152,21.73820018092181,30.20075234439459,36.44350049648763,0.658023979004445,-0.6080055674994221,-0.2814334456508978,0.23993096533198094,320.26898,1.1219825086458983,0.34824227341291253,-1.3624222108856743,0.4095329766767612,0.5864465682015638,0.5164507546067202,0.9068830616812446,0.3472099945913217,0.39167264782443206,0.8095237352557237,0.726890756302521,0.7883720930232558,0.8197674418604651,0.82015065913371,0.8316326530612245,0.840472027972028,0.7785904255319149,0.7008121561435683,0.6115810019518543,42.11751537428843,49.1869918911012,0.1,16.85354999358862,33.336616250698384,0.873219314669288,0.5327597751966792,72303.10390786229,144384.98075252338,144437.237800862,0.13737434,-0.0040149093,3.9630682,0,0,113,113,114,114,0,1
000.227,91,0.2278213,23.2788399,0.54,25.60032292478031,24.410935026197652,0.4978916148937489,1.991601872548673,0.1254001244526952,24.74999873904796,24.749999714476402,0.4969600221275363,1.9879135734486915,0.10880742373337209,724.309756388222,697.6442513696388,9.52452872167778,15.031228472815421,7.850158698395993,15.380628520645027,4.224681367726923,7.463403451003962,2.529719907750874,4.729239111397625,7.368911026339048,0.4083705161794336,-0.7959623533249072,-1.3869640340576428,-0.03335195609452285,64.52762,2.321654371655895,-0.06848840487020404,2.7334364375544373,0.0,0.4444444444444444,0.13999998868176539,0.12079284167774698,-0.8892680272015538,-0.13158114346452562,0.5591218141258906,nan,nan,nan,nan,nan,nan,0.07142857142857142,0.14705882352941177,0.4827586206896552,4.471875651478594,5.070386685477649,0.6556744336618515,24.208268794819304,23.71511110013386,0.301559353449513,0.7304301036960756,3453.266249060652,19804.38409474294,19844.953620497283,-0.6392417,-0.4171586,3.563144,1,0,49,49,49,50,1,0
000.227,103,0.0244538,23.2797257,0.54,6.353849454860943,30.408233257332146,0.772146183122816,4.388778795568794,1.1003498262036058,6.749998874634695,33.74999982265567,0.7653237380375733,4.261189400400909,1.116261069596664,115896.49520681602,114862.55960424234,18.086674981436044,33.33784041704677,40.664789117340625,119.37665146958997,13.35484413534674,15.081199666371466,11.620221718933653,13.19838620319879,15.527879066832277,0.7846038210921399,-1.105697669337051,0.6900373992566688,0.2960658068433683,2315.8872,0.6294886269401438,1.5419943301371046,0.23005965180055438,0.5404680022195629,0.0,0.0,0.26319086528225377,1.8862187364666183,1.0837884817587706,0.5807039401979834,0.8445378151260504,0.820855614973262,0.7354014598540146,0.6197991391678622,0.5341830822711472,0.5454545454545454,0.5837070254110612,0.625385089340727,0.6189231573444851,675.8930504068331,22.071705097851645,4.559536468308425,0.8562172690188187,19.758676198020574,0.9849554753325551,1.0928514373103813,6167492.448538275,63718.81581051613,63763.00419269585,-0.42270988,-0.3677854,3.1526725,0,0,63,63,64,64,1,2
000.227,112,0.1445799,23.2791279,0.54,26.943944908606262,27.34303089465047,0.2947528981301425,1.4179427286530482,-0.2667658916421951,26.814713829100267,27.250000000060645,0.2937115658289242,1.415852152773299,-0.2632271180914228,904.4952363537045,952.1539425434183,6.398997573176501,12.946913244924692,6.76342880908443,7.543769346418058,3.0331944239112687,3.5737931786080313,1.991264712299167,4.113385047448751,7.714188506022134,0.5252691996905828,-1.3443840141139862,-0.42825933975062247,0.006147129731832901,72.69058,2.940806248138252,-0.14921259537716847,3.7888320188378256e-16,0.2948100782887923,0.5,0.28472292218656636,0.26046670608966344,-0.2873944440430247,-0.1371721815148484,0.24995115491501516,nan,nan,nan,nan,nan,nan,0.13793103448275862,0.2909090909090909,0.5971563981042654,2.991890633835341,6.536382580170637,2.073529560936109,26.80781548804496,26.55946261121525,0.41992677249072513,2.414203041412553,3566.975957531157,18271.75320810883,18311.73091687171,-0.05251676,-0.09280721,3.705636,4,4,51,51,48,48,1,0
000.227,113,0.1442216,23.2789192,0.54,17.29048265727125,23.77240028788334,0.24835845284615732,1.3304214007149933,-0.4289534972641141,17.749999999937465,24.17298783047046,0.2393789601446551,1.3147151440751366,-0.4122444462090157,1080.845573478377,1067.0194606722443,11.633687331625358,14.35453232832787,8.925838625148074,9.541685595894986,4.86976590234424,5.138756291496829,3.2154034104333826,5.3773788976864205,8.411206786636592,0.4586434333531693,-1.0402515588960914,-0.9688206745868206,-0.01753796766691912,78.1494,2.0881142101186634,-0.0008604651159944641,-9.748469693472265,0.0,0.9032258064516129,0.8990317488785009,0.37539851992808176,-0.3330858094094089,-0.006287856662680991,0.42065084071234965,nan,nan,nan,nan,nan,0.35294117647058826,0.18947368421052632,0.4533333333333333,0.4194528875379939,10.240838371881223,6.927939513196418,0.1879658380002576,17.38163929887179,23.92948428242928,0.6710587556688501,2.5978165866974736,3897.7114655312735,15981.043150248903,16020.00732735231,0.09920907,0.23817721,3.8306127,0,0,41,45,42,46,1,0
000.227,119,0.1347819,23.2791275,0.54,30.519308286261854,30.80199290923669,0.6146060840261101,2.5947477595047164,-0.5386687048945824,29.516894825339755,30.919511779703406,0.611294968784361,2.572644858422832,-0.4900464883288995,636.5956475752882,476.4751744774261,8.019718254911446,13.957147721430784,7.499832602827413,11.074942125338055,3.7896863099845604,5.133695544568946,1.7546920397881394,3.8822404602782767,6.278402390962192,0.4150463529531731,-1.1347658956091977,-1.119127787224619,-0.07383657006603711,82.737595,2.7682412042776736,0.08182998664990099,5.6385847426747535,0.0,0.5,0.46480246102006884,0.3106408886581502,0.35252106945659173,0.017450708835115687,0.5441932501471995,nan,nan,nan,nan,nan,nan,0.9333333333333333,0.38961038961038963,0.18666666666666668,14.88515082250757,5.295281107586639,1.4651244337558817,30.033736949064256,30.23932655241691,0.8961935170354839,2.6494160683736716,4824.4328116026945,19446.469147379485,19486.629407924327,-0.32045826,-0.44505298,3.8671958,6,7,53,54,48,48,1,0
000.227,125,0.0807153,23.2792548,0.54,25.318948782206352,24.536867648031812,0.1321771753282952,1.1523089409157883,-1.4157781815769352,24.75000000064274,23.969325035683944,0.15682372700840752,1.1859916271742281,1.147413592585628,572.5492970597056,587.2411415749525,8.63346109432442,9.729844640080294,3.2783365809088725,3.3556302194796594,1.976126740121812,2.0397277001808676,1.8522817627916894,3.879025513329645,7.621049934065086,0.4761389629010617,-0.8198509907125947,-1.0349553970759162,0.030418285563000413,63.93677,3.0715387820956797,0.14621046991542627,-5.539962300697632,0.0,0.0,0.4273776937783258,0.2997518245123948,0.5051041465018251,0.1416715099607009,0.40104037505676676,nan,nan,nan,nan,nan,nan,nan,0.8214285714285714,0.8403361344537815,90.87932813434405,3.232442287579366,6.0,24.595568022733065,21.337120774021038,0.9704902984831473,1.4308481978147165,3794.1635147268876,18327.219343542165,18367.165633939916,0.16863705,0.10680586,3.0202746,1,1,48,48,48,48,1,1
000.227,140,0.1188293,23.2816373,0.54,18.715333448036134,19.184963326337794,0.07696804221615572,1.0833861076716698,-1.2885159885775581,18.250000418414345,19.249998211098056,0.07086791809578152,1.0762732441124416,-1.2415927696765732,5416.379566889485,5421.144848339854,8.552278160086837,8.86411658300645,9.905806282281137,10.64471849991755,4.200836449673407,4.378438598762999,2.4254284286117147,4.301389689305709,6.639825480501671,0.43483031051690585,-1.496068925494078,-0.7708141975739204,-0.10447157323194006,367.76843,2.1868410048619333,-0.009004596668362485,13.025180682391996,0.0,0.027777777777777776,0.006609488371260678,0.04331416276192063,0.018239760286074214,-0.02254183280286313,0.21153978171049287,nan,nan,0.14285714285714285,0.15384615384615385,0.14285714285714285,0.25742574257425743,0.15942028985507245,0.24641833810888253,0.22624434389140272,40.46465380264014,4.010580786900616,0.548418830735744,18.155257204653708,18.476461816894037,0.12287791707710828,1.5833980338679978,4431.083030100831,13432.827128918261,13470.467064908098,-0.0100842565,0.5072433,4.087532,0,0,39,39,40,40,0,0
000.227,156,0.0039515,23.2844895,0.54,53.62323764670128,57.587793349860405,0.25593234517966146,1.343963809636986,-0.4455155702787896,56.738218907049074,56.74999997754794,0.30382621120043485,1.4364229393415286,-0.39901594150492925,16504.748472726205,16461.39754072767,20.389645352389262,25.080457946132938,28.230679913369453,29.742236643788324,8.539975297359392,10.192509702419361,3.6854105317815304,8.576772329947504,16.00023229335232,0.5792302567302761,-1.5190844583827958,-0.040084699525855694,0.03528521444776461,245.94206,3.1882020762617316,0.07158662691215043,-18.776741663169982,0.031826339138970886,0.03557312252964427,0.25831052543144384,0.20925385494422508,0.033808997483055776,0.10881546028399623,0.3175795031325928,nan,0.3492063492063492,0.21176470588235294,0.13333333333333333,0.05774278215223097,0.1625441696113074,0.2619974059662776,0.2950152594099695,0.2857142857142857,14.303611900221314,11.638257144247548,1.8820338275906847,56.00239037165962,55.997879934850374,0.3729231958155134,2.0210504671958107,5233.905035009204,105330.8271578148,105382.74863960432,0.015872456,0.10189852,3.4361787,0,0,109,113,110,114,0,0
000.227,183,0.1569874,23.2822679,0.54,24.543048801358367,24.088712451651865,0.38603744245976046,1.6287638190940648,-1.3875575041567079,23.750001494461138,23.25000027453354,0.3137913230234525,1.457282651111357,1.5071861660093595,553.5211318676483,523.5795167901193,8.375344148699265,12.421802336634538,8.838836283097796,12.737988981339512,4.811155555204807,5.160290325072239,2.231304195779713,4.612923814103206,6.456944503001,0.432452797537576,-0.8174196204597595,-1.2528868552103853,-0.012493057681706332,61.042347,2.307341357994479,-0.17995632708340234,3.048670875574291,0.0,1.0,0.3728186704011399,0.2881369895360374,-3.2365582964277455,-0.20360076519554354,0.6793583894791727,nan,nan,nan,nan,nan,nan,nan,0.6301369863013698,0.4954128440366973,3.4204423053661412,4.571972107515409,0.8956349016921893,24.010789313183302,23.679765393524935,0.3283594732568179,2.4973728179632944,3685.389440883856,18927.740278743724,18967.937092896434,-0.6444426,-0.87222487,3.6718092,1,0,48,47,48,48,1,0
000.227,187,0.208904,23.2839643,0.54,25.303109369227926,25.02027432747927,0.27029546596370835,1.370417687373538,0.058982906835955404,25.250000201172277,25.249999928681106,0.2679335072710528,1.3659961355043975,0.05769937796628194,2618.2333233509944,2702.5231493178435,12.698752368546552,13.559180085566464,12.374368578944376,14.553010006147868,4.313705771354796,4.950226053371756,2.053514018736106,4.64039966865131,9.364790210106616,0.5436448434256573,-2.0295066065375926,0.13749005328755537,-0.07089302331732472,120.55995,3.29500190380568,-0.08208713580881703,1.9696531138803168,0.0,0.08064516129032258,0.0812928994370517,0.02919760406002015,-0.05147608208873174,-0.07146541999778298,0.4266313093101341,nan,nan,nan,nan,0.0,0.14432989690721648,0.2198952879581152,0.3170731707317073,0.25,9.943349968687368,5.059322203205393,4.442637720062588,24.93883196701923,24.533763581567733,0.44017802489570357,0.1269280947101581,3280.8761443480753,20238.558769169114,20279.32429068496,-0.589283,-0.28349835,3.5255806,0,0,50,48,51,49,0,0
000.227,193,0.0031996,23.2840973,0.54,21.60122580839704,40.918078244433765,0.4398022660065303,1.785083978957432,-0.4432802559030626,20.74999953768247,41.25000079541459,0.4419853954503852,1.7920677915000462,-0.4424581687888766,19186.851734017888,19478.674821226297,21.46561046706605,25.829778930478668,30.888914482592195,36.38724977531144,10.161842755461892,13.269893919830102,4.157346231405328,10.166583086576702,16.47988164079009,0.5134316815484359,-1.4998960156589147,-0.37908523748361445,-0.02718818144363766,280.74112,2.990689466994655,0.11742909376167535,0.8628758186129729,0.0858099264756979,0.37404580152671757,0.39023133917420794,0.07323333668601664,0.10838333196203233,0.19453235713871467,0.21284095871440611,nan,0.3225806451612903,0.5849056603773585,0.29280397022332505,0.15047021943573669,0.14029180695847362,0.1673894189071986,0.18324982104509663,0.21290711700844392,9.963211945427819,16.24485113724471,2.1110285433483558,20.00336312440426,40.99740007192425,0.43119431186669643,2.335484962389859,10096.198644365613,45184.57486991263,45230.053803301314,-0.4232024,-0.41194254,3.350369,0,0,69,69,70,70,0,0
000.227,194,0.2315023,23.2825011,0.54,56.005078637096844,56.37463909366536,0.5976736477899953,2.4855443708992344,-0.8492683211623664,57.59741251534048,56.57031744783756,0.39955716184837187,1.6654374679167594,-0.406023798265704,498.61909329289864,431.7094098915461,7.222677471761939,12.515001773700313,8.020424471990887,11.806200363865555,3.92958961869111,6.157513277003233,2.510649663642536,5.212681514753533,8.644371140110064,0.3962896413169551,-0.6279428607908931,-1.5632018729529835,-0.021957312746148594,55.269646,2.6847364465459407,-0.050623353067907106,7.759574887639506e-16,0.2422781477562812,0.7142857142857143,0.9232161104967428,0.5847173072280516,-1.2074389604726665,-0.16243197964965653,1.5097675790455856,nan,nan,nan,nan,nan,nan,nan,1.11864406779661,0.7878787878787878,2.5729448533014447,10.041622499346035,0.9440228677858215,56.304937412688105,54.46079460797394,0.7984086348564416,2.110417496554169,2715.266422585026,17725.781290537438,17765.784032854044,-0.43393692,-0.44985402,3.2020526,32,33,79,80,48,48,1,0
000.227,219,0.173485,23.2853094,0.54,40.84289421202149,41.473758761466286,0.5262836571578404,2.1109679138369857,1.4922629379538759,40.750000000084896,41.16264467094392,0.5271232132669605,2.114715773867212,1.4910314319682447,1585.2234704284874,1721.9976418957563,10.966531154393637,14.389015983328497,12.152591542004501,15.948086421474454,5.433988866849139,7.506040702984186,3.0259830802464345,5.634159950255519,8.905090633513483,0.4073529275189257,-1.0138272315783485,-1.241020737297522,-0.064642586945654,98.832375,2.3438592430416665,-0.06079219106043324,-7.596756054235891,0.0,1.0,0.123387719880307,0.1871539026183923,-0.31425535789987036,-0.04215128725025202,0.25609878845788736,nan,nan,nan,nan,nan,0.19753086419753085,0.13414634146341464,0.056,0.09392265193370165,7.98546444394617,7.48951468218828,0.46773101966179975,40.402553188837516,40.42508984105403,0.5762697268011712,1.5216478139158318,3160.81413527551,17332.946138814972,17372.658700662825,0.072226405,-0.08633274,3.423961,16,17,65,66,50,50,0,0
